codigo_municipio,uf,nome_municipio,municipio_uf,,,,,,,,,,,,,,
2703601,Alagoas,Japaratinga,Japaratinga - Alagoas,,,,,,,,,,,,,,
2703700,Alagoas,Jaramataia,Jaramataia - Alagoas,,,,,,,,,,,,,,
2703759,Alagoas,Jequiá da Praia,Jequiá da Praia - Alagoas,,,,,,,,,,,,,,
2703809,Alagoas,Joaquim Gomes,Joaquim Gomes - Alagoas,,,,,,,,,,,,,,
2703908,Alagoas,Jundiá,Jundiá - Alagoas,,,,,,,,,,,,,,
2704005,Alagoas,Junqueiro,Junqueiro - Alagoas,,,,,,,,,,,,,,
2704104,Alagoas,Lagoa da Canoa,Lagoa da Canoa - Alagoas,,,,,,,,,,,,,,
2704203,Alagoas,Limoeiro de Anadia,Limoeiro de Anadia - Alagoas,,,,,,,,,,,,,,
2704302,Alagoas,Maceió,Maceió - Alagoas,,,,,,,,,,,,,,
2704401,Alagoas,Major Isidoro,Major Isidoro - Alagoas,,,,,,,,,,,,,,
2704906,Alagoas,Mar Vermelho,Mar Vermelho - Alagoas,,,,,,,,,,,,,,
2704500,Alagoas,Maragogi,Maragogi - Alagoas,,,,,,,,,,,,,,
2704609,Alagoas,Maravilha,Maravilha - Alagoas,,,,,,,,,,,,,,
2704708,Alagoas,Marechal Deodoro,Marechal Deodoro - Alagoas,,,,,,,,,,,,,,
2704807,Alagoas,Maribondo,Maribondo - Alagoas,,,,,,,,,,,,,,
2705002,Alagoas,Mata Grande,Mata Grande - Alagoas,,,,,,,,,,,,,,
2705101,Alagoas,Matriz de Camaragibe,Matriz de Camaragibe - Alagoas,,,,,,,,,,,,,,
2705200,Alagoas,Messias,Messias - Alagoas,,,,,,,,,,,,,,
2705309,Alagoas,Minador do Negrão,Minador do Negrão - Alagoas,,,,,,,,,,,,,,
2705408,Alagoas,Monteirópolis,Monteirópolis - Alagoas,,,,,,,,,,,,,,
2705507,Alagoas,Murici,Murici - Alagoas,,,,,,,,,,,,,,
2705606,Alagoas,Novo Lino,Novo Lino - Alagoas,,,,,,,,,,,,,,
2705705,Alagoas,Olho d'Água das Flores,Olho d'Água das Flores - Alagoas,,,,,,,,,,,,,,
2705804,Alagoas,Olho d'Água do Casado,Olho d'Água do Casado - Alagoas,,,,,,,,,,,,,,
2705903,Alagoas,Olho d'Água Grande,Olho d'Água Grande - Alagoas,,,,,,,,,,,,,,
2706000,Alagoas,Olivença,Olivença - Alagoas,,,,,,,,,,,,,,
2706109,Alagoas,Ouro Branco,Ouro Branco - Alagoas,,,,,,,,,,,,,,
2706208,Alagoas,Palestina,Palestina - Alagoas,,,,,,,,,,,,,,
2706307,Alagoas,Palmeira dos Índios,Palmeira dos Índios - Alagoas,,,,,,,,,,,,,,
2706406,Alagoas,Pão de Açúcar,Pão de Açúcar - Alagoas,,,,,,,,,,,,,,
2706422,Alagoas,Pariconha,Pariconha - Alagoas,,,,,,,,,,,,,,
2706448,Alagoas,Paripueira,Paripueira - Alagoas,,,,,,,,,,,,,,
2706505,Alagoas,Passo de Camaragibe,Passo de Camaragibe - Alagoas,,,,,,,,,,,,,,
2706604,Alagoas,Paulo Jacinto,Paulo Jacinto - Alagoas,,,,,,,,,,,,,,
2706703,Alagoas,Penedo,Penedo - Alagoas,,,,,,,,,,,,,,
2706802,Alagoas,Piaçabuçu,Piaçabuçu - Alagoas,,,,,,,,,,,,,,
2706901,Alagoas,Pilar,Pilar - Alagoas,,,,,,,,,,,,,,
2707008,Alagoas,Pindoba,Pindoba - Alagoas,,,,,,,,,,,,,,
2707107,Alagoas,Piranhas,Piranhas - Alagoas,,,,,,,,,,,,,,
2707206,Alagoas,Poço das Trincheiras,Poço das Trincheiras - Alagoas,,,,,,,,,,,,,,
2707305,Alagoas,Porto Calvo,Porto Calvo - Alagoas,,,,,,,,,,,,,,
2707404,Alagoas,Porto de Pedras,Porto de Pedras - Alagoas,,,,,,,,,,,,,,
2707503,Alagoas,Porto Real do Colégio,Porto Real do Colégio - Alagoas,,,,,,,,,,,,,,
2707602,Alagoas,Quebrangulo,Quebrangulo - Alagoas,,,,,,,,,,,,,,
2707701,Alagoas,Rio Largo,Rio Largo - Alagoas,,,,,,,,,,,,,,
2707800,Alagoas,Roteiro,Roteiro - Alagoas,,,,,,,,,,,,,,
2707909,Alagoas,Santa Luzia do Norte,Santa Luzia do Norte - Alagoas,,,,,,,,,,,,,,
2708006,Alagoas,Santana do Ipanema,Santana do Ipanema - Alagoas,,,,,,,,,,,,,,
2708105,Alagoas,Santana do Mundaú,Santana do Mundaú - Alagoas,,,,,,,,,,,,,,
2708204,Alagoas,São Brás,São Brás - Alagoas,,,,,,,,,,,,,,
2708303,Alagoas,São José da Laje,São José da Laje - Alagoas,,,,,,,,,,,,,,
2708402,Alagoas,São José da Tapera,São José da Tapera - Alagoas,,,,,,,,,,,,,,
2708501,Alagoas,São Luís do Quitunde,São Luís do Quitunde - Alagoas,,,,,,,,,,,,,,
2708600,Alagoas,São Miguel dos Campos,São Miguel dos Campos - Alagoas,,,,,,,,,,,,,,
2708709,Alagoas,São Miguel dos Milagres,São Miguel dos Milagres - Alagoas,,,,,,,,,,,,,,
2708808,Alagoas,São Sebastião,São Sebastião - Alagoas,,,,,,,,,,,,,,
2708907,Alagoas,Satuba,Satuba - Alagoas,,,,,,,,,,,,,,
2708956,Alagoas,Senador Rui Palmeira,Senador Rui Palmeira - Alagoas,,,,,,,,,,,,,,
2709004,Alagoas,Tanque d'Arca,Tanque d'Arca - Alagoas,,,,,,,,,,,,,,
2709103,Alagoas,Taquarana,Taquarana - Alagoas,,,,,,,,,,,,,,
2709152,Alagoas,Teotônio Vilela,Teotônio Vilela - Alagoas,,,,,,,,,,,,,,
2709202,Alagoas,Traipu,Traipu - Alagoas,,,,,,,,,,,,,,
2709301,Alagoas,União dos Palmares,União dos Palmares - Alagoas,,,,,,,,,,,,,,
2709400,Alagoas,Viçosa,Viçosa - Alagoas,,,,,,,,,,,,,,
2800100,Sergipe,Amparo do São Francisco,Amparo do São Francisco - Sergipe,,,,,,,,,,,,,,
2800209,Sergipe,Aquidabã,Aquidabã - Sergipe,,,,,,,,,,,,,,
2800308,Sergipe,Aracaju,Aracaju - Sergipe,,,,,,,,,,,,,,
2800407,Sergipe,Arauá,Arauá - Sergipe,,,,,,,,,,,,,,
2800506,Sergipe,Areia Branca,Areia Branca - Sergipe,,,,,,,,,,,,,,
2800605,Sergipe,Barra dos Coqueiros,Barra dos Coqueiros - Sergipe,,,,,,,,,,,,,,
2800670,Sergipe,Boquim,Boquim - Sergipe,,,,,,,,,,,,,,
2800704,Sergipe,Brejo Grande,Brejo Grande - Sergipe,,,,,,,,,,,,,,
2801009,Sergipe,Campo do Brito,Campo do Brito - Sergipe,,,,,,,,,,,,,,
2801108,Sergipe,Canhoba,Canhoba - Sergipe,,,,,,,,,,,,,,
2801207,Sergipe,Canindé de São Francisco,Canindé de São Francisco - Sergipe,,,,,,,,,,,,,,
2801306,Sergipe,Capela,Capela - Sergipe,,,,,,,,,,,,,,
2801405,Sergipe,Carira,Carira - Sergipe,,,,,,,,,,,,,,
2801504,Sergipe,Carmópolis,Carmópolis - Sergipe,,,,,,,,,,,,,,
2801603,Sergipe,Cedro de São João,Cedro de São João - Sergipe,,,,,,,,,,,,,,
2801702,Sergipe,Cristinápolis,Cristinápolis - Sergipe,,,,,,,,,,,,,,
2801900,Sergipe,Cumbe,Cumbe - Sergipe,,,,,,,,,,,,,,
2802007,Sergipe,Divina Pastora,Divina Pastora - Sergipe,,,,,,,,,,,,,,
2802106,Sergipe,Estância,Estância - Sergipe,,,,,,,,,,,,,,
2802205,Sergipe,Feira Nova,Feira Nova - Sergipe,,,,,,,,,,,,,,
2802304,Sergipe,Frei Paulo,Frei Paulo - Sergipe,,,,,,,,,,,,,,
2802403,Sergipe,Gararu,Gararu - Sergipe,,,,,,,,,,,,,,
2802502,Sergipe,General Maynard,General Maynard - Sergipe,,,,,,,,,,,,,,
2802601,Sergipe,Graccho Cardoso,Graccho Cardoso - Sergipe,,,,,,,,,,,,,,
2802700,Sergipe,Ilha das Flores,Ilha das Flores - Sergipe,,,,,,,,,,,,,,
2802809,Sergipe,Indiaroba,Indiaroba - Sergipe,,,,,,,,,,,,,,
2802908,Sergipe,Itabaiana,Itabaiana - Sergipe,,,,,,,,,,,,,,
2803005,Sergipe,Itabaianinha,Itabaianinha - Sergipe,,,,,,,,,,,,,,
2803104,Sergipe,Itabi,Itabi - Sergipe,,,,,,,,,,,,,,
2803203,Sergipe,Itaporanga d'Ajuda,Itaporanga d'Ajuda - Sergipe,,,,,,,,,,,,,,
2803302,Sergipe,Japaratuba,Japaratuba - Sergipe,,,,,,,,,,,,,,
2803401,Sergipe,Japoatã,Japoatã - Sergipe,,,,,,,,,,,,,,
2803500,Sergipe,Lagarto,Lagarto - Sergipe,,,,,,,,,,,,,,
2803609,Sergipe,Laranjeiras,Laranjeiras - Sergipe,,,,,,,,,,,,,,
2803708,Sergipe,Macambira,Macambira - Sergipe,,,,,,,,,,,,,,
2803807,Sergipe,Malhada dos Bois,Malhada dos Bois - Sergipe,,,,,,,,,,,,,,
2803906,Sergipe,Malhador,Malhador - Sergipe,,,,,,,,,,,,,,
2804003,Sergipe,Maruim,Maruim - Sergipe,,,,,,,,,,,,,,
2804102,Sergipe,Moita Bonita,Moita Bonita - Sergipe,,,,,,,,,,,,,,
2804201,Sergipe,Monte Alegre de Sergipe,Monte Alegre de Sergipe - Sergipe,,,,,,,,,,,,,,
2804300,Sergipe,Muribeca,Muribeca - Sergipe,,,,,,,,,,,,,,
2804409,Sergipe,Neópolis,Neópolis - Sergipe,,,,,,,,,,,,,,
2804458,Sergipe,Nossa Senhora Aparecida,Nossa Senhora Aparecida - Sergipe,,,,,,,,,,,,,,
2804508,Sergipe,Nossa Senhora da Glória,Nossa Senhora da Glória - Sergipe,,,,,,,,,,,,,,
2804607,Sergipe,Nossa Senhora das Dores,Nossa Senhora das Dores - Sergipe,,,,,,,,,,,,,,
2804706,Sergipe,Nossa Senhora de Lourdes,Nossa Senhora de Lourdes - Sergipe,,,,,,,,,,,,,,
2804805,Sergipe,Nossa Senhora do Socorro,Nossa Senhora do Socorro - Sergipe,,,,,,,,,,,,,,
2804904,Sergipe,Pacatuba,Pacatuba - Sergipe,,,,,,,,,,,,,,
2805000,Sergipe,Pedra Mole,Pedra Mole - Sergipe,,,,,,,,,,,,,,
2805109,Sergipe,Pedrinhas,Pedrinhas - Sergipe,,,,,,,,,,,,,,
2805208,Sergipe,Pinhão,Pinhão - Sergipe,,,,,,,,,,,,,,
2805307,Sergipe,Pirambu,Pirambu - Sergipe,,,,,,,,,,,,,,
2805406,Sergipe,Poço Redondo,Poço Redondo - Sergipe,,,,,,,,,,,,,,
2805505,Sergipe,Poço Verde,Poço Verde - Sergipe,,,,,,,,,,,,,,
2805604,Sergipe,Porto da Folha,Porto da Folha - Sergipe,,,,,,,,,,,,,,
2805703,Sergipe,Propriá,Propriá - Sergipe,,,,,,,,,,,,,,
2805802,Sergipe,Riachão do Dantas,Riachão do Dantas - Sergipe,,,,,,,,,,,,,,
2805901,Sergipe,Riachuelo,Riachuelo - Sergipe,,,,,,,,,,,,,,
2806008,Sergipe,Ribeirópolis,Ribeirópolis - Sergipe,,,,,,,,,,,,,,
2806107,Sergipe,Rosário do Catete,Rosário do Catete - Sergipe,,,,,,,,,,,,,,
2806206,Sergipe,Salgado,Salgado - Sergipe,,,,,,,,,,,,,,
2806305,Sergipe,Santa Luzia do Itanhy,Santa Luzia do Itanhy - Sergipe,,,,,,,,,,,,,,
2806503,Sergipe,Santa Rosa de Lima,Santa Rosa de Lima - Sergipe,,,,,,,,,,,,,,
2806404,Sergipe,Santana do São Francisco,Santana do São Francisco - Sergipe,,,,,,,,,,,,,,
2806602,Sergipe,Santo Amaro das Brotas,Santo Amaro das Brotas - Sergipe,,,,,,,,,,,,,,
2806701,Sergipe,São Cristóvão,São Cristóvão - Sergipe,,,,,,,,,,,,,,
2806800,Sergipe,São Domingos,São Domingos - Sergipe,,,,,,,,,,,,,,
2806909,Sergipe,São Francisco,São Francisco - Sergipe,,,,,,,,,,,,,,
2807006,Sergipe,São Miguel do Aleixo,São Miguel do Aleixo - Sergipe,,,,,,,,,,,,,,
2807105,Sergipe,Simão Dias,Simão Dias - Sergipe,,,,,,,,,,,,,,
2807204,Sergipe,Siriri,Siriri - Sergipe,,,,,,,,,,,,,,
2807303,Sergipe,Telha,Telha - Sergipe,,,,,,,,,,,,,,
2807402,Sergipe,Tobias Barreto,Tobias Barreto - Sergipe,,,,,,,,,,,,,,
2807501,Sergipe,Tomar do Geru,Tomar do Geru - Sergipe,,,,,,,,,,,,,,
2807600,Sergipe,Umbaúba,Umbaúba - Sergipe,,,,,,,,,,,,,,
2900108,Bahia,Abaíra,Abaíra - Bahia,,,,,,,,,,,,,,
2900207,Bahia,Abaré,Abaré - Bahia,,,,,,,,,,,,,,
2900306,Bahia,Acajutiba,Acajutiba - Bahia,,,,,,,,,,,,,,
2900355,Bahia,Adustina,Adustina - Bahia,,,,,,,,,,,,,,
2900405,Bahia,Água Fria,Água Fria - Bahia,,,,,,,,,,,,,,
2900603,Bahia,Aiquara,Aiquara - Bahia,,,,,,,,,,,,,,
2900702,Bahia,Alagoinhas,Alagoinhas - Bahia,,,,,,,,,,,,,,
2900801,Bahia,Alcobaça,Alcobaça - Bahia,,,,,,,,,,,,,,
2900900,Bahia,Almadina,Almadina - Bahia,,,,,,,,,,,,,,
2901007,Bahia,Amargosa,Amargosa - Bahia,,,,,,,,,,,,,,
2901106,Bahia,Amélia Rodrigues,Amélia Rodrigues - Bahia,,,,,,,,,,,,,,
2901155,Bahia,América Dourada,América Dourada - Bahia,,,,,,,,,,,,,,
2901205,Bahia,Anagé,Anagé - Bahia,,,,,,,,,,,,,,
2901304,Bahia,Andaraí,Andaraí - Bahia,,,,,,,,,,,,,,
2901353,Bahia,Andorinha,Andorinha - Bahia,,,,,,,,,,,,,,
2901403,Bahia,Angical,Angical - Bahia,,,,,,,,,,,,,,
2901502,Bahia,Anguera,Anguera - Bahia,,,,,,,,,,,,,,
2901601,Bahia,Antas,Antas - Bahia,,,,,,,,,,,,,,
2901700,Bahia,Antônio Cardoso,Antônio Cardoso - Bahia,,,,,,,,,,,,,,
2901809,Bahia,Antônio Gonçalves,Antônio Gonçalves - Bahia,,,,,,,,,,,,,,
2901908,Bahia,Aporá,Aporá - Bahia,,,,,,,,,,,,,,
2901957,Bahia,Apuarema,Apuarema - Bahia,,,,,,,,,,,,,,
2902054,Bahia,Araçás,Araçás - Bahia,,,,,,,,,,,,,,
2902005,Bahia,Aracatu,Aracatu - Bahia,,,,,,,,,,,,,,
2902104,Bahia,Araci,Araci - Bahia,,,,,,,,,,,,,,
2902203,Bahia,Aramari,Aramari - Bahia,,,,,,,,,,,,,,
2902252,Bahia,Arataca,Arataca - Bahia,,,,,,,,,,,,,,
2902302,Bahia,Aratuípe,Aratuípe - Bahia,,,,,,,,,,,,,,
2902401,Bahia,Aurelino Leal,Aurelino Leal - Bahia,,,,,,,,,,,,,,
2902500,Bahia,Baianópolis,Baianópolis - Bahia,,,,,,,,,,,,,,
2902609,Bahia,Baixa Grande,Baixa Grande - Bahia,,,,,,,,,,,,,,
2902658,Bahia,Banzaê,Banzaê - Bahia,,,,,,,,,,,,,,
2902708,Bahia,Barra,Barra - Bahia,,,,,,,,,,,,,,
2902807,Bahia,Barra da Estiva,Barra da Estiva - Bahia,,,,,,,,,,,,,,
2902906,Bahia,Barra do Choça,Barra do Choça - Bahia,,,,,,,,,,,,,,
2903003,Bahia,Barra do Mendes,Barra do Mendes - Bahia,,,,,,,,,,,,,,
2903102,Bahia,Barra do Rocha,Barra do Rocha - Bahia,,,,,,,,,,,,,,
2903201,Bahia,Barreiras,Barreiras - Bahia,,,,,,,,,,,,,,
2903235,Bahia,Barro Alto,Barro Alto - Bahia,,,,,,,,,,,,,,
2903300,Bahia,Barro Preto,Barro Preto - Bahia,,,,,,,,,,,,,,
2903276,Bahia,Barrocas,Barrocas - Bahia,,,,,,,,,,,,,,
2903409,Bahia,Belmonte,Belmonte - Bahia,,,,,,,,,,,,,,
2903508,Bahia,Belo Campo,Belo Campo - Bahia,,,,,,,,,,,,,,
2903607,Bahia,Biritinga,Biritinga - Bahia,,,,,,,,,,,,,,
2903706,Bahia,Boa Nova,Boa Nova - Bahia,,,,,,,,,,,,,,
2903805,Bahia,Boa Vista do Tupim,Boa Vista do Tupim - Bahia,,,,,,,,,,,,,,
2903904,Bahia,Bom Jesus da Lapa,Bom Jesus da Lapa - Bahia,,,,,,,,,,,,,,
2903953,Bahia,Bom Jesus da Serra,Bom Jesus da Serra - Bahia,,,,,,,,,,,,,,
2904001,Bahia,Boninal,Boninal - Bahia,,,,,,,,,,,,,,
2904050,Bahia,Bonito,Bonito - Bahia,,,,,,,,,,,,,,
2904100,Bahia,Boquira,Boquira - Bahia,,,,,,,,,,,,,,
2904209,Bahia,Botuporã,Botuporã - Bahia,,,,,,,,,,,,,,
2904308,Bahia,Brejões,Brejões - Bahia,,,,,,,,,,,,,,
2904407,Bahia,Brejolândia,Brejolândia - Bahia,,,,,,,,,,,,,,
2904506,Bahia,Brotas de Macaúbas,Brotas de Macaúbas - Bahia,,,,,,,,,,,,,,
2904605,Bahia,Brumado,Brumado - Bahia,,,,,,,,,,,,,,
2904704,Bahia,Buerarema,Buerarema - Bahia,,,,,,,,,,,,,,
2904753,Bahia,Buritirama,Buritirama - Bahia,,,,,,,,,,,,,,
2904803,Bahia,Caatiba,Caatiba - Bahia,,,,,,,,,,,,,,
2904852,Bahia,Cabaceiras do Paraguaçu,Cabaceiras do Paraguaçu - Bahia,,,,,,,,,,,,,,
2904902,Bahia,Cachoeira,Cachoeira - Bahia,,,,,,,,,,,,,,
2905008,Bahia,Caculé,Caculé - Bahia,,,,,,,,,,,,,,
2905107,Bahia,Caém,Caém - Bahia,,,,,,,,,,,,,,
2905156,Bahia,Caetanos,Caetanos - Bahia,,,,,,,,,,,,,,
2905206,Bahia,Caetité,Caetité - Bahia,,,,,,,,,,,,,,
2905305,Bahia,Cafarnaum,Cafarnaum - Bahia,,,,,,,,,,,,,,
2905404,Bahia,Cairu,Cairu - Bahia,,,,,,,,,,,,,,
2905503,Bahia,Caldeirão Grande,Caldeirão Grande - Bahia,,,,,,,,,,,,,,
2905602,Bahia,Camacan,Camacan - Bahia,,,,,,,,,,,,,,
2905701,Bahia,Camaçari,Camaçari - Bahia,,,,,,,,,,,,,,
2905800,Bahia,Camamu,Camamu - Bahia,,,,,,,,,,,,,,
2905909,Bahia,Campo Alegre de Lourdes,Campo Alegre de Lourdes - Bahia,,,,,,,,,,,,,,
2906006,Bahia,Campo Formoso,Campo Formoso - Bahia,,,,,,,,,,,,,,
2906105,Bahia,Canápolis,Canápolis - Bahia,,,,,,,,,,,,,,
2906204,Bahia,Canarana,Canarana - Bahia,,,,,,,,,,,,,,
2906303,Bahia,Canavieiras,Canavieiras - Bahia,,,,,,,,,,,,,,
2906402,Bahia,Candeal,Candeal - Bahia,,,,,,,,,,,,,,
2906501,Bahia,Candeias,Candeias - Bahia,,,,,,,,,,,,,,
2906600,Bahia,Candiba,Candiba - Bahia,,,,,,,,,,,,,,
2906709,Bahia,Cândido Sales,Cândido Sales - Bahia,,,,,,,,,,,,,,
2906808,Bahia,Cansanção,Cansanção - Bahia,,,,,,,,,,,,,,
2906824,Bahia,Canudos,Canudos - Bahia,,,,,,,,,,,,,,
2906857,Bahia,Capela do Alto Alegre,Capela do Alto Alegre - Bahia,,,,,,,,,,,,,,
2906873,Bahia,Capim Grosso,Capim Grosso - Bahia,,,,,,,,,,,,,,
2906899,Bahia,Caraíbas,Caraíbas - Bahia,,,,,,,,,,,,,,
2906907,Bahia,Caravelas,Caravelas - Bahia,,,,,,,,,,,,,,
2907004,Bahia,Cardeal da Silva,Cardeal da Silva - Bahia,,,,,,,,,,,,,,
2907103,Bahia,Carinhanha,Carinhanha - Bahia,,,,,,,,,,,,,,
2907202,Bahia,Casa Nova,Casa Nova - Bahia,,,,,,,,,,,,,,
2907301,Bahia,Castro Alves,Castro Alves - Bahia,,,,,,,,,,,,,,
2907400,Bahia,Catolândia,Catolândia - Bahia,,,,,,,,,,,,,,
2907509,Bahia,Catu,Catu - Bahia,,,,,,,,,,,,,,
2907558,Bahia,Caturama,Caturama - Bahia,,,,,,,,,,,,,,
2907608,Bahia,Central,Central - Bahia,,,,,,,,,,,,,,
2907707,Bahia,Chorrochó,Chorrochó - Bahia,,,,,,,,,,,,,,
2907806,Bahia,Cícero Dantas,Cícero Dantas - Bahia,,,,,,,,,,,,,,
2907905,Bahia,Cipó,Cipó - Bahia,,,,,,,,,,,,,,
2908002,Bahia,Coaraci,Coaraci - Bahia,,,,,,,,,,,,,,
2908101,Bahia,Cocos,Cocos - Bahia,,,,,,,,,,,,,,
2908200,Bahia,Conceição da Feira,Conceição da Feira - Bahia,,,,,,,,,,,,,,
2908309,Bahia,Conceição do Almeida,Conceição do Almeida - Bahia,,,,,,,,,,,,,,
2908408,Bahia,Conceição do Coité,Conceição do Coité - Bahia,,,,,,,,,,,,,,
2908507,Bahia,Conceição do Jacuípe,Conceição do Jacuípe - Bahia,,,,,,,,,,,,,,
2908606,Bahia,Conde,Conde - Bahia,,,,,,,,,,,,,,
2908705,Bahia,Condeúba,Condeúba - Bahia,,,,,,,,,,,,,,
2908804,Bahia,Contendas do Sincorá,Contendas do Sincorá - Bahia,,,,,,,,,,,,,,
2908903,Bahia,Coração de Maria,Coração de Maria - Bahia,,,,,,,,,,,,,,
2909000,Bahia,Cordeiros,Cordeiros - Bahia,,,,,,,,,,,,,,
2909109,Bahia,Coribe,Coribe - Bahia,,,,,,,,,,,,,,
2909208,Bahia,Coronel João Sá,Coronel João Sá - Bahia,,,,,,,,,,,,,,
2909307,Bahia,Correntina,Correntina - Bahia,,,,,,,,,,,,,,
2909406,Bahia,Cotegipe,Cotegipe - Bahia,,,,,,,,,,,,,,
2909505,Bahia,Cravolândia,Cravolândia - Bahia,,,,,,,,,,,,,,
2909604,Bahia,Crisópolis,Crisópolis - Bahia,,,,,,,,,,,,,,
2909703,Bahia,Cristópolis,Cristópolis - Bahia,,,,,,,,,,,,,,
2909802,Bahia,Cruz das Almas,Cruz das Almas - Bahia,,,,,,,,,,,,,,
2909901,Bahia,Curaçá,Curaçá - Bahia,,,,,,,,,,,,,,
2910008,Bahia,Dário Meira,Dário Meira - Bahia,,,,,,,,,,,,,,
2910057,Bahia,Dias d'Ávila,Dias d'Ávila - Bahia,,,,,,,,,,,,,,
2910107,Bahia,Dom Basílio,Dom Basílio - Bahia,,,,,,,,,,,,,,
2910206,Bahia,Dom Macedo Costa,Dom Macedo Costa - Bahia,,,,,,,,,,,,,,
2910305,Bahia,Elísio Medrado,Elísio Medrado - Bahia,,,,,,,,,,,,,,
2910404,Bahia,Encruzilhada,Encruzilhada - Bahia,,,,,,,,,,,,,,
2910503,Bahia,Entre Rios,Entre Rios - Bahia,,,,,,,,,,,,,,
2900504,Bahia,Érico Cardoso,Érico Cardoso - Bahia,,,,,,,,,,,,,,
2910602,Bahia,Esplanada,Esplanada - Bahia,,,,,,,,,,,,,,
2910701,Bahia,Euclides da Cunha,Euclides da Cunha - Bahia,,,,,,,,,,,,,,
2910727,Bahia,Eunápolis,Eunápolis - Bahia,,,,,,,,,,,,,,
2910750,Bahia,Fátima,Fátima - Bahia,,,,,,,,,,,,,,
2910776,Bahia,Feira da Mata,Feira da Mata - Bahia,,,,,,,,,,,,,,
2910800,Bahia,Feira de Santana,Feira de Santana - Bahia,,,,,,,,,,,,,,
2910859,Bahia,Filadélfia,Filadélfia - Bahia,,,,,,,,,,,,,,
2910909,Bahia,Firmino Alves,Firmino Alves - Bahia,,,,,,,,,,,,,,
2911006,Bahia,Floresta Azul,Floresta Azul - Bahia,,,,,,,,,,,,,,
2911105,Bahia,Formosa do Rio Preto,Formosa do Rio Preto - Bahia,,,,,,,,,,,,,,
2911204,Bahia,Gandu,Gandu - Bahia,,,,,,,,,,,,,,
2911253,Bahia,Gavião,Gavião - Bahia,,,,,,,,,,,,,,
2911303,Bahia,Gentio do Ouro,Gentio do Ouro - Bahia,,,,,,,,,,,,,,
2911402,Bahia,Glória,Glória - Bahia,,,,,,,,,,,,,,
2911501,Bahia,Gongogi,Gongogi - Bahia,,,,,,,,,,,,,,
2911600,Bahia,Governador Mangabeira,Governador Mangabeira - Bahia,,,,,,,,,,,,,,
2911659,Bahia,Guajeru,Guajeru - Bahia,,,,,,,,,,,,,,
2911709,Bahia,Guanambi,Guanambi - Bahia,,,,,,,,,,,,,,
2911808,Bahia,Guaratinga,Guaratinga - Bahia,,,,,,,,,,,,,,
2911857,Bahia,Heliópolis,Heliópolis - Bahia,,,,,,,,,,,,,,
2911907,Bahia,Iaçu,Iaçu - Bahia,,,,,,,,,,,,,,
2912004,Bahia,Ibiassucê,Ibiassucê - Bahia,,,,,,,,,,,,,,
2912103,Bahia,Ibicaraí,Ibicaraí - Bahia,,,,,,,,,,,,,,
2912202,Bahia,Ibicoara,Ibicoara - Bahia,,,,,,,,,,,,,,
2912301,Bahia,Ibicuí,Ibicuí - Bahia,,,,,,,,,,,,,,
2912400,Bahia,Ibipeba,Ibipeba - Bahia,,,,,,,,,,,,,,
2912509,Bahia,Ibipitanga,Ibipitanga - Bahia,,,,,,,,,,,,,,
2912608,Bahia,Ibiquera,Ibiquera - Bahia,,,,,,,,,,,,,,
2912707,Bahia,Ibirapitanga,Ibirapitanga - Bahia,,,,,,,,,,,,,,
2912806,Bahia,Ibirapuã,Ibirapuã - Bahia,,,,,,,,,,,,,,
2912905,Bahia,Ibirataia,Ibirataia - Bahia,,,,,,,,,,,,,,
2913002,Bahia,Ibitiara,Ibitiara - Bahia,,,,,,,,,,,,,,
2913101,Bahia,Ibititá,Ibititá - Bahia,,,,,,,,,,,,,,
2913200,Bahia,Ibotirama,Ibotirama - Bahia,,,,,,,,,,,,,,
2913309,Bahia,Ichu,Ichu - Bahia,,,,,,,,,,,,,,
2913408,Bahia,Igaporã,Igaporã - Bahia,,,,,,,,,,,,,,
2913457,Bahia,Igrapiúna,Igrapiúna - Bahia,,,,,,,,,,,,,,
2913507,Bahia,Iguaí,Iguaí - Bahia,,,,,,,,,,,,,,
2913606,Bahia,Ilhéus,Ilhéus - Bahia,,,,,,,,,,,,,,
2913705,Bahia,Inhambupe,Inhambupe - Bahia,,,,,,,,,,,,,,
2913804,Bahia,Ipecaetá,Ipecaetá - Bahia,,,,,,,,,,,,,,
2913903,Bahia,Ipiaú,Ipiaú - Bahia,,,,,,,,,,,,,,
2914000,Bahia,Ipirá,Ipirá - Bahia,,,,,,,,,,,,,,
2914109,Bahia,Ipupiara,Ipupiara - Bahia,,,,,,,,,,,,,,
2914208,Bahia,Irajuba,Irajuba - Bahia,,,,,,,,,,,,,,
2914307,Bahia,Iramaia,Iramaia - Bahia,,,,,,,,,,,,,,
2914406,Bahia,Iraquara,Iraquara - Bahia,,,,,,,,,,,,,,
2914505,Bahia,Irará,Irará - Bahia,,,,,,,,,,,,,,
2914604,Bahia,Irecê,Irecê - Bahia,,,,,,,,,,,,,,
2914653,Bahia,Itabela,Itabela - Bahia,,,,,,,,,,,,,,
2914703,Bahia,Itaberaba,Itaberaba - Bahia,,,,,,,,,,,,,,
2914802,Bahia,Itabuna,Itabuna - Bahia,,,,,,,,,,,,,,
2914901,Bahia,Itacaré,Itacaré - Bahia,,,,,,,,,,,,,,
2915007,Bahia,Itaeté,Itaeté - Bahia,,,,,,,,,,,,,,
